County,heart,medcare_full_cov_amt,Population,CrimeRatePer100K,state,Max AQI
2012_tx_travis,217.42000000000002,93412.0,195191,813.0498,tx,172
2013_tx_travis,205.88000000000002,97978.0,53007,2701.53,tx,129
2014_tx_travis,211.20666666666665,102674.0,941,152603.61,tx,97
2010_tx_victoria,246.48333333333335,13747.0,24201,2012.3135,tx,112
2011_tx_victoria,259.0416666666667,14166.0,63909,732.2912,tx,133
2012_tx_victoria,267.75,14499.0,24780,1824.0518,tx,100
2013_tx_victoria,270.15833333333336,14830.0,64979,624.81726,tx,80
2014_tx_victoria,263.8666666666667,15186.0,25777,1551.771,tx,93
2010_tx_webb,279.09000000000003,22453.0,236091,208.8178,tx,100
2011_tx_webb,250.56,23365.0,14512,3252.4805,tx,104
2012_tx_webb,284.1222222222222,24370.0,245558,192.21529,tx,103
2013_tx_webb,267.1,25271.0,247353,198.50174,tx,122
2014_tx_webb,293.17777777777775,26176.0,16310,2967.5046,tx,82
2010_tx_wichita,354.25384615384615,20286.0,104553,766.1186,tx,60
2011_tx_wichita,360.776923076923,20655.0,7137,11027.042,tx,75
2012_tx_wichita,372.79999999999995,21136.0,10901,7228.695,tx,72
2013_tx_wichita,398.0692307692307,21481.0,10829,7295.2256,tx,88
2014_tx_wichita,375.2307692307692,21771.0,6404,10477.826,tx,54
2012_ut_cache,137.9888888888889,9920.0,44276,1474.8396,ut,116
2013_ut_cache,148.52222222222224,10330.0,44779,1373.4116,ut,174
2014_ut_cache,118.0875,10757.0,10672,5575.3374,ut,141
2010_ut_davis,85.99090909090908,26353.0,67311,2923.7422,ut,152
2011_ut_davis,93.31818181818181,27542.0,68610,2915.027,ut,151
2012_ut_davis,95.07000000000001,28827.0,69420,2857.966,ut,100
2013_ut_davis,91.0,30198.0,5345,36725.91,ut,140
2014_ut_davis,84.39090909090909,31424.0,16953,10452.427,ut,130
2010_ut_salt lake,106.17857142857143,94802.0,103712,2794.2766,ut,501
2011_ut_salt lake,106.63846153846154,98289.0,51391,5715.0083,ut,158
2012_ut_salt lake,108.05,102233.0,330217,820.0668,ut,151
2013_ut_salt lake,116.14285714285714,106158.0,133373,1943.4219,ut,160
2014_ut_salt lake,110.67142857142858,109807.0,192368,1368.7308,ut,154
2010_ut_tooele,123.86666666666666,4642.0,31605,1449.1378,ut,159
2011_ut_tooele,141.4625,4798.0,32215,1477.5726,ut,119
2012_ut_tooele,130.775,5093.0,32641,1510.3705,ut,169
2013_ut_tooele,129.1,5353.0,32241,1761.7319,ut,147
2014_ut_tooele,125.6125,5648.0,32502,1658.3595,ut,105
2010_ut_utah,105.60999999999999,36115.0,7979,33776.16,ut,300
2011_ut_utah,108.55,37546.0,90033,3018.893,ut,137
2012_ut_utah,99.36,39088.0,38223,6475.1587,ut,156
2013_ut_utah,100.53999999999999,40787.0,116937,2408.9895,ut,189
2014_ut_utah,96.92,42435.0,27524,9918.617,ut,140
2010_ut_washington,91.88888888888889,23323.0,72897,1352.5934,ut,108
2011_ut_washington,92.8,24461.0,12882,7529.8867,ut,108
2012_ut_washington,98.8625,25614.0,13126,7237.544,ut,133
2013_ut_washington,99.4375,26870.0,21616,4473.538,ut,112
2014_ut_washington,83.02222222222223,28337.0,77838,1247.4628,ut,101
2010_ut_weber,119.075,25305.0,36884,3448.65,ut,161
2011_ut_weber,126.075,26099.0,1348,91691.39,ut,157
2012_ut_weber,115.375,27179.0,85083,1416.2642,ut,163
2013_ut_weber,121.02499999999999,28154.0,8595,13275.16,ut,162
2014_ut_weber,125.31818181818181,29039.0,8587,12693.606,ut,172
2010_vt_bennington,304.2285714285714,7832.0,16201,2154.188,vt,101
2011_vt_bennington,329.25714285714287,8034.0,15781,2072.112,vt,140
2012_vt_bennington,322.24285714285713,8251.0,15691,2421.7705,vt,108
2013_vt_bennington,322.62857142857143,8478.0,15492,2052.6724,vt,101
2014_vt_bennington,327.7285714285714,8607.0,4335,7635.525,vt,90
2010_vt_chittenden,258.0111111111111,20727.0,17904,6724.754,vt,159
2011_vt_chittenden,249.13333333333333,21491.0,17924,6789.779,vt,105
2012_vt_chittenden,274.96666666666664,22596.0,8749,14881.7,vt,100
2013_vt_chittenden,256.14444444444445,23362.0,9042,11999.558,vt,133
2014_vt_chittenden,289.3888888888889,24199.0,9089,9616.02,vt,83
2010_vt_rutland,283.3625,12823.0,29421,1403.7593,vt,109
2011_vt_rutland,305.3375,13174.0,16513,3064.2524,vt,116
2012_vt_rutland,328.5625,13587.0,16388,3484.2568,vt,108
2013_vt_rutland,349.4625,13934.0,4649,11421.811,vt,128
2014_vt_rutland,390.2125,14279.0,4049,11163.25,vt,114
2011_vt_windham,312.0875,8487.0,12059,3963.8445,vt,11
2012_vt_windham,317.45,8869.0,3129,15627.997,vt,58
2013_vt_windham,356.5857142857143,9102.0,3076,14856.957,vt,53
2014_vt_windham,350.9875,9476.0,3058,13472.858,vt,51
2010_va_albemarle,115.94545454545455,13718.0,98970,290.99728,va,129
2011_va_albemarle,102.01818181818182,14170.0,100152,268.59174,va,105
2012_va_albemarle,103.36363636363636,14764.0,101662,240.99466,va,119
2013_va_albemarle,95.2090909090909,15371.0,103537,245.32294,va,74
2014_va_albemarle,97.48181818181818,16031.0,104033,257.61057,va,77
2010_va_arlington,133.53571428571428,15654.0,207627,155.0858,va,166
2011_va_arlington,122.40714285714286,15957.0,210107,155.15904,va,187
2012_va_arlington,133.84285714285713,16646.0,218385,152.9409,va,172
2013_va_arlington,122.5,17177.0,225654,146.2416,va,115
2014_va_arlington,116.04285714285713,17619.0,229119,148.3945,va,154
2010_va_caroline,232.5111111111111,4140.0,27434,696.2164,va,143
2011_va_caroline,221.86666666666667,4285.0,27762,680.7867,va,140
2012_va_caroline,204.85000000000002,4496.0,27863,735.74274,va,133
2013_va_caroline,224.64444444444445,4671.0,1130,15309.734,va,90
2014_va_caroline,218.2,4812.0,28347,694.9589,va,84
2010_va_carroll,128.52857142857144,6925.0,27361,939.2931,va,31
2011_va_carroll,149.7875,7059.0,27688,982.37506,va,29
2012_va_carroll,160.64999999999998,7184.0,27608,840.3362,va,26
2013_va_carroll,145.375,7370.0,27162,865.1793,va,31
2014_va_carroll,144.3125,7496.0,27150,795.5801,va,18
2010_va_chesterfield,144.43333333333334,37133.0,316236,119.21476,va,182
2011_va_chesterfield,134.65833333333333,39253.0,320014,116.557396,va,126
2012_va_chesterfield,133.79999999999998,41631.0,323808,117.971146,va,133
2013_va_chesterfield,124.675,43660.0,326862,115.64513,va,87
2014_va_chesterfield,130.29166666666666,45872.0,330638,114.32443,va,90
2010_va_culpeper,144.31,6457.0,16379,2594.786,va,43
2011_va_culpeper,146.99,6772.0,30672,1401.9302,va,30
2012_va_culpeper,147.74,7053.0,16846,2695.002,va,30
2010_va_fairfax,146.38947368421054,91481.0,8776,2073.838,va,174
2011_va_fairfax,133.7157894736842,95306.0,8881,2297.0386,va,185
2012_va_fairfax,131.87894736842105,99938.0,2411,8585.649,va,201
2013_va_fairfax,123.96842105263158,103784.0,2398,8298.582,va,119
2014_va_fairfax,110.53684210526315,107428.0,8850,2090.3955,va,105
2010_va_fauquier,180.63,8259.0,23292,3129.8298,va,105
2011_va_fauquier,161.64000000000001,8641.0,1055204,65.29543,va,90
2012_va_fauquier,164.73,9008.0,1072723,65.16128,va,93
2013_va_fauquier,155.73,9412.0,1091221,65.98114,va,80
2014_va_fauquier,146.49,9745.0,24714,2800.0322,va,71
2010_va_frederick,103.46666666666667,10682.0,51360,646.4174,va,159
2011_va_frederick,107.74444444444445,11197.0,4856,6898.6816,va,101
2012_va_frederick,120.33333333333333,11747.0,52168,693.912,va,119
2013_va_frederick,115.78888888888888,12502.0,4827,8514.605,va,115
2014_va_frederick,124.1222222222222,12994.0,51560,799.0691,va,92
2010_va_hanover,131.92000000000002,14320.0,26790,1194.4756,va,154
2011_va_hanover,127.95,14866.0,8239,3944.6536,va,133
2012_va_hanover,134.70999999999998,15524.0,26946,1254.3606,va,169
2013_va_hanover,136.7,16100.0,26482,1310.324,va,140
2014_va_hanover,125.42999999999999,16719.0,1254,24960.127,va,93
2010_va_henrico,112.68333333333334,40437.0,92638,509.51013,va,147
2011_va_henrico,113.98333333333333,41632.0,93745,533.36176,va,151
2012_va_henrico,110.2,42982.0,7336,6829.335,va,179
2013_va_henrico,119.33333333333333,44687.0,7310,6429.5483,va,100
2014_va_henrico,117.34166666666665,46053.0,7303,6257.7026,va,84
2012_va_king william,165.45555555555555,2584.0,24427,642.7314,va,28
2010_va_loudoun,129.70000000000002,18481.0,22772,698.2259,va,166
2011_va_loudoun,103.93333333333334,19757.0,23045,755.0445,va,151
2012_va_loudoun,107.8,21355.0,22540,984.9157,va,129
2013_va_loudoun,101.93333333333334,22694.0,22625,702.7624,va,115
2014_va_loudoun,95.075,24292.0,22284,816.7295,va,105
2011_va_madison,140.9375,2443.0,1746,7789.2324,va,119
2012_va_madison,147.15,2514.0,10010,1328.6714,va,140
2013_va_madison,135.275,2584.0,9595,1292.3398,va,80
2014_va_madison,129.1375,2628.0,9530,1416.5792,va,80
2010_va_page,113.48571428571428,5025.0,12273,879.9804,va,115
2011_va_page,130.675,5165.0,12419,1087.0441,va,101
2012_va_page,141.975,5283.0,12539,789.5366,va,108
2013_va_page,145.5125,5427.0,12322,779.0943,va,77
2014_va_page,153.2,5554.0,12112,1007.2655,va,77
2010_va_prince edward,274.79,3847.0,18490,822.066,va,133
2011_va_prince edward,246.81,3917.0,18711,716.15625,va,101
2012_va_prince edward,249.43,4001.0,18593,812.1336,va,119
2013_va_prince edward,225.31,4089.0,18485,779.01,va,105
2014_va_prince edward,225.07,4178.0,18351,713.85754,va,87
2010_va_prince william,143.8846153846154,26380.0,28046,545.53235,va,169
2011_va_prince william,135.49285714285713,28351.0,28381,584.8983,va,129
2012_va_prince william,146.4846153846154,30535.0,28420,492.61084,va,140
2013_va_prince william,131.37857142857143,32672.0,28208,563.6699,va,100
2014_va_prince william,122.86428571428571,34494.0,28319,536.7421,va,119
2010_va_roanoke,166.42000000000002,18253.0,393845,133.80898,va,119
2011_va_roanoke,161.355,18714.0,5020,10159.363,va,112
2012_va_roanoke,161.055,19326.0,1877,28982.418,va,122
2013_va_roanoke,172.935,19835.0,430922,131.34627,va,80
2014_va_roanoke,152.17368421052632,20436.0,5212,10399.079,va,108
2014_va_rockbridge,82.9125,5337.0,8918,5034.761,va,74
2010_va_rockingham,111.5,13023.0,7373,962.973,va,129
2011_va_rockingham,110.44444444444444,13461.0,7461,1246.4817,va,112
2012_va_rockingham,127.34444444444443,14020.0,7526,1023.1199,va,115
2013_va_rockingham,132.91111111111113,14415.0,7458,1233.5747,va,77
2014_va_rockingham,159.82222222222222,14828.0,7477,1136.8196,va,86
2010_va_stafford,108.10909090909091,9856.0,25317,1828.8108,va,156
2011_va_stafford,98.17272727272729,10471.0,2172,19383.057,va,151
2012_va_stafford,97.51818181818182,11168.0,25777,1788.4159,va,140
2013_va_stafford,94.44545454545455,11857.0,5193,8819.564,va,101
2014_va_stafford,92.20909090909092,12612.0,25843,1845.761,va,108
2010_va_warren,172.1888888888889,5333.0,128961,241.9336,va,39
2011_va_warren,177.7888888888889,5591.0,130502,243.67442,va,29
2012_va_warren,181.2888888888889,5822.0,133590,237.29321,va,22
2011_va_wythe,224.21999999999997,6732.0,23412,1413.8048,va,100
2012_va_wythe,251.06,6857.0,14718,2371.246,va,133
2013_va_wythe,230.95999999999998,7022.0,14730,2410.0476,va,87
2014_va_wythe,241.68,7096.0,24012,1336.8315,va,87
2010_wa_asotin,146.625,5002.0,7229,3721.1233,wa,87
2011_wa_asotin,156.75,5167.0,7342,4031.5989,wa,71
2012_wa_asotin,167.825,5248.0,7403,3863.2986,wa,188
2013_wa_asotin,158.3125,5360.0,7295,3618.9172,wa,98
2014_wa_asotin,132.15714285714284,5490.0,7382,3047.9546,wa,128
2010_wa_benton,230.46666666666664,23058.0,5714,17658.383,wa,76
2011_wa_benton,221.17777777777778,23970.0,75077,1249.3839,wa,102
2012_wa_benton,210.75555555555556,25071.0,50057,1851.8889,wa,99
2013_wa_benton,209.55555555555554,26314.0,37310,2347.896,wa,515
2014_wa_benton,207.57777777777775,27662.0,5809,15269.409,wa,131
2010_wa_chelan,204.75,12685.0,31925,1478.4652,wa,121
2011_wa_chelan,192.75555555555556,13105.0,41164,1047.0314,wa,152
2012_wa_chelan,175.65555555555557,13595.0,32690,1251.1471,wa,347
2013_wa_chelan,165.52222222222224,14072.0,32677,1236.3436,wa,99
2014_wa_chelan,167.15555555555557,14505.0,32820,1124.3145,wa,153
2010_wa_clallam,251.78571428571428,19444.0,6606,5797.7593,wa,67
2011_wa_clallam,198.07142857142858,19984.0,19337,2735.688,wa,76
2012_wa_clallam,192.37142857142857,20549.0,19342,2915.9343,wa,81
2013_wa_clallam,265.5,21160.0,19053,3348.554,wa,83
2014_wa_clallam,282.65714285714284,21882.0,3726,16720.344,wa,101
2010_wa_clark,200.7,54274.0,14095,7506.208,wa,88
2011_wa_clark,208.47692307692307,57225.0,208119,473.2869,wa,152
2012_wa_clark,192.05384615384614,60522.0,18068,5700.686,wa,117
2013_wa_clark,191.3153846153846,63736.0,18146,5108.564,wa,157
2014_wa_clark,185.1833333333333,66937.0,21275,4423.0317,wa,133
2010_wa_cowlitz,204.5909090909091,19250.0,1982,49192.734,wa,64
2011_wa_cowlitz,213.55,20013.0,12112,7942.5366,wa,78
2012_wa_cowlitz,175.73636363636362,20898.0,37032,2549.1467,wa,70
2013_wa_cowlitz,179.3272727272727,21577.0,36374,2463.2979,wa,82
2014_wa_cowlitz,158.29090909090908,22267.0,36459,2303.958,wa,84
2010_wa_franklin,244.96666666666664,6717.0,59781,851.4411,wa,72
2011_wa_franklin,236.83333333333334,6987.0,14395,2952.414,wa,79
2012_wa_franklin,233.68888888888893,7249.0,63806,720.9353,wa,104
2013_wa_franklin,216.91111111111113,7539.0,15490,2485.4746,wa,82
2014_wa_franklin,206.75555555555556,7895.0,5746,7605.2905,wa,81
2010_wa_grant,291.25,12165.0,20366,4173.6226,wa,80
2011_wa_grant,315.05,12430.0,42664,1992.3121,wa,79
2012_wa_grant,308.0,12782.0,21063,3750.6528,wa,95
2013_wa_grant,305.51,13061.0,21410,3386.268,wa,85
2014_wa_grant,272.51,13393.0,21580,3155.6997,wa,118
2010_wa_grays harbor,220.09,14352.0,3976,27892.354,wa,72
2011_wa_grays harbor,219.65,14791.0,28884,3905.2761,wa,59
2012_wa_grays harbor,214.65,15199.0,8781,10135.52,wa,81
2013_wa_grays harbor,220.54000000000002,15596.0,8472,9608.121,wa,71
2014_wa_grays harbor,202.31,16124.0,16243,4574.278,wa,68
2010_wa_jefferson,257.6714285714285,8579.0,20759,1343.9954,wa,61
2011_wa_jefferson,217.04285714285714,8875.0,9256,2420.0518,wa,60
2012_wa_jefferson,213.42857142857142,9295.0,20998,1142.966,wa,58
2013_wa_jefferson,238.4,9724.0,20815,1114.5809,wa,64
2014_wa_jefferson,204.18571428571428,10118.0,21021,1122.6868,wa,64
2010_wa_king,227.46875,220036.0,6606,38616.41,wa,122
2011_wa_king,212.9125,228554.0,93861,2806.2773,wa,98
2012_wa_king,208.98125,238457.0,6803,48008.23,wa,140
2013_wa_king,206.1375,246752.0,96657,3243.4277,wa,149
2014_wa_king,207.3125,254574.0,663410,496.97775,wa,150
2010_wa_kitsap,198.34166666666667,36154.0,11144,9458.004,wa,89
2011_wa_kitsap,175.04999999999998,37589.0,172703,570.92236,wa,110
2012_wa_kitsap,175.99166666666667,39236.0,23490,3967.6458,wa,68
2013_wa_kitsap,181.1833333333333,41158.0,172563,498.36874,wa,75
2014_wa_kitsap,181.26666666666665,42893.0,170378,470.13113,wa,70
2010_wa_kittitas,258.64285714285717,5671.0,18174,2575.1072,wa,99
2011_wa_kittitas,272.25714285714287,5923.0,18459,2231.9736,wa,152
2012_wa_kittitas,257.1142857142857,6212.0,19124,1772.6417,wa,278
2013_wa_kittitas,249.94285714285715,6416.0,18367,1916.4806,wa,93
2014_wa_kittitas,305.3833333333333,6680.0,18382,1887.7162,wa,165
2011_wa_klickitat,163.525,4459.0,14195,1711.8704,wa,90
2012_wa_klickitat,183.7428571428571,4652.0,3505,5106.99,wa,79
2013_wa_klickitat,148.02857142857144,4806.0,729,27983.541,wa,66
2014_wa_klickitat,171.85714285714286,4981.0,14570,1365.8202,wa,72
2010_wa_lewis,232.525,15492.0,1126,74777.98,wa,60
2011_wa_lewis,263.5777777777778,15904.0,16592,4580.521,wa,75
2012_wa_lewis,267.46666666666664,16407.0,45603,1510.8655,wa,106
2013_wa_lewis,294.9222222222222,16892.0,16549,3625.5967,wa,80
2014_wa_lewis,292.26666666666665,17468.0,1308,48853.21,wa,75
2010_wa_mason,233.45,12576.0,50865,813.9192,wa,73
2011_wa_mason,198.52222222222224,12959.0,9988,3724.4692,wa,81
2012_wa_mason,208.99,13461.0,51654,755.0238,wa,116
2013_wa_mason,220.21999999999997,13782.0,51260,665.236,wa,75
2014_wa_mason,202.42000000000002,14196.0,50977,690.50745,wa,77
2010_wa_okanogan,157.19,8096.0,4845,10361.197,wa,94
2011_wa_okanogan,154.18,8364.0,2407,20191.11,wa,104
2012_wa_okanogan,147.82,8640.0,1048,47900.76,wa,159
2013_wa_okanogan,160.88888888888889,8938.0,1674,27658.305,wa,131
2014_wa_okanogan,146.02,9106.0,4776,8710.218,wa,154
2010_wa_pierce,263.0266666666667,102200.0,749,346728.97,wa,97
2011_wa_pierce,250.98666666666668,105966.0,17647,14472.716,wa,152
2012_wa_pierce,223.49333333333334,110896.0,6637,37607.355,wa,144
2013_wa_pierce,231.02,115840.0,9575,25775.457,wa,113
2014_wa_pierce,231.50666666666666,120511.0,385748,633.315,wa,114
2010_wa_skagit,185.95454545454547,21173.0,8388,11862.185,wa,205
2011_wa_skagit,158.6909090909091,22001.0,32241,2869.0178,wa,86
2012_wa_skagit,157.47272727272727,22809.0,16097,5491.7065,wa,71
2013_wa_skagit,159.0090909090909,23774.0,8492,10574.658,wa,60
2014_wa_skagit,178.85,24803.0,10659,7814.992,wa,74
2010_wa_snohomish,180.30714285714288,81301.0,9098,31215.652,wa,85
2011_wa_snohomish,176.45714285714286,85018.0,36398,7071.817,wa,147
2012_wa_snohomish,168.47857142857146,89633.0,9300,26763.441,wa,156
2013_wa_snohomish,170.67857142857142,93766.0,6476,37770.23,wa,115
2014_wa_snohomish,174.50714285714284,97715.0,18836,13277.766,wa,133
2010_wa_spokane,158.15384615384616,72429.0,89755,520.3053,wa,103
2011_wa_spokane,161.3846153846154,74922.0,150581,435.64594,wa,91
2012_wa_spokane,160.03076923076924,77745.0,91164,639.5068,wa,112
2013_wa_spokane,159.47692307692307,80526.0,209524,410.93146,wa,175
2014_wa_spokane,142.19230769230768,83832.0,211025,374.8371,wa,105
2010_wa_stevens,178.33333333333334,8915.0,34371,1323.7904,wa,89
2011_wa_stevens,195.83333333333334,9217.0,4746,8659.924,wa,107
2012_wa_stevens,173.03333333333333,9630.0,2632,11056.231,wa,88
2013_wa_stevens,182.34444444444443,9986.0,34530,781.9288,wa,101
2014_wa_stevens,175.03333333333336,10354.0,1595,15548.59,wa,154
2010_wa_thurston,177.64166666666665,37534.0,46478,1934.2484,wa,80
2011_wa_thurston,168.22307692307692,39120.0,17644,6019.043,wa,104
2012_wa_thurston,159.2923076923077,41072.0,7033,14758.994,wa,153
2013_wa_thurston,159.14615384615385,42999.0,18343,5162.7324,wa,132
2014_wa_thurston,159.94615384615386,45166.0,48763,1933.8433,wa,94
2010_wa_walla walla,263.85555555555555,9878.0,18285,2510.2542,wa,79
2011_wa_walla walla,204.3111111111111,10084.0,8903,5234.191,wa,84
2012_wa_walla walla,204.41111111111113,10337.0,32463,1395.4348,wa,92
2013_wa_walla walla,192.5666666666667,10570.0,8913,4196.118,wa,104
2014_wa_walla walla,200.17777777777778,10848.0,31833,1366.5065,wa,67
2010_wa_whatcom,159.3272727272727,30296.0,80885,1175.7433,wa,72
2011_wa_whatcom,148.76363636363638,31681.0,1328,80120.48,wa,62
2012_wa_whatcom,169.03636363636363,33162.0,90428,1085.9468,wa,97
2013_wa_whatcom,181.0909090909091,34370.0,12173,7450.916,wa,75
2014_wa_whatcom,185.16363636363636,35653.0,83048,1086.1189,wa,79
2010_wa_whitman,224.825,4517.0,29799,1338.9711,wa,63
2011_wa_whitman,233.6,4626.0,9030,3765.2268,wa,70
2012_wa_whitman,237.7,4704.0,9393,3502.6084,wa,155
2013_wa_whitman,227.05,4800.0,31895,975.07446,wa,72
2014_wa_whitman,232.225,4892.0,31810,1068.8462,wa,95
2010_wa_yakima,202.99285714285716,32776.0,8949,17823.22,wa,140
2011_wa_yakima,213.46428571428572,33666.0,11032,13714.648,wa,156
2012_wa_yakima,216.92857142857142,34678.0,87547,1663.1067,wa,170
2013_wa_yakima,222.33571428571426,35620.0,93589,1311.0515,wa,156
2014_wa_yakima,227.8857142857143,36543.0,9024,14195.4795,wa,156
2010_wv_berkeley,180.16666666666666,14068.0,86942,539.4401,wv,159
2011_wv_berkeley,172.06666666666666,14740.0,17249,2794.3647,wv,105
2012_wv_berkeley,181.1222222222222,15501.0,17487,2967.919,wv,140
2013_wv_berkeley,186.01111111111112,16185.0,17589,2501.5635,wv,131
2014_wv_berkeley,200.72222222222223,16819.0,17765,1317.1967,wv,90
2010_wv_brooke,139.45714285714286,5225.0,13223,1497.3909,wv,107
2011_wv_brooke,146.1875,5266.0,2809,4877.1807,wv,111
2012_wv_brooke,143.7375,5381.0,2778,4319.6543,wv,83
2013_wv_brooke,139.075,5479.0,12563,1162.1428,wv,97
2014_wv_brooke,139.125,5594.0,512,29492.188,wv,92
2010_wv_cabell,264.06666666666666,19227.0,49138,1050.1039,wv,119
2011_wv_cabell,232.23333333333332,19495.0,44775,884.4221,wv,133
2012_wv_cabell,236.42222222222225,19826.0,44894,1171.6488,wv,159
2013_wv_cabell,238.9888888888889,19973.0,45098,851.479,wv,77
2014_wv_cabell,240.81111111111113,20051.0,4119,7671.765,wv,101
2010_wv_greenbrier,177.3875,8465.0,24953,352.66302,wv,108
2011_wv_greenbrier,166.175,8627.0,1186,11467.116,wv,97
2012_wv_greenbrier,170.8875,8729.0,25186,893.35345,wv,140
2013_wv_greenbrier,156.75,8859.0,3981,6028.636,wv,97
2014_wv_greenbrier,167.275,9021.0,2469,8707.979,wv,93
2010_wv_hancock,107.9,6875.0,11261,1731.6401,wv,143
2011_wv_hancock,101.3875,6931.0,11276,1640.6527,wv,133
2012_wv_hancock,106.575,7037.0,19652,1022.7967,wv,143
2013_wv_hancock,104.8875,7084.0,11075,1796.8397,wv,140
2014_wv_hancock,115.8125,7182.0,19476,1232.2859,wv,112
2010_wv_harrison,275.4375,14094.0,1593,31512.87,wv,117
2011_wv_harrison,263.325,14276.0,2204,19782.213,wv,77
2012_wv_harrison,256.0625,14321.0,35071,1599.6123,wv,85
2013_wv_harrison,250.61249999999998,14476.0,16389,2507.7795,wv,69
2014_wv_harrison,226.1375,14785.0,34677,856.47546,wv,72
2010_wv_kanawha,245.4090909090909,40590.0,93213,1218.7141,wv,154
2011_wv_kanawha,232.1090909090909,41017.0,906,124613.69,wv,164
2012_wv_kanawha,235.4,41662.0,7876,15147.282,wv,140
2013_wv_kanawha,224.4363636363636,42173.0,50919,2105.3044,wv,112
2014_wv_kanawha,223.1,42569.0,13435,9155.191,wv,100
2010_wv_marion,223.9888888888889,11711.0,18704,1218.9906,wv,99
2011_wv_marion,237.18888888888887,11809.0,18728,971.8069,wv,92
2012_wv_marion,240.7555555555556,11987.0,31064,1039.7888,wv,84
