id,Hazardous Days,Max AQI,90th Percentile AQI,Worse_than_average,Abbreviation,medcare_full_cov_amt,BENES_FFS_CNT,MA_enroll_amt,MA_full_cov_enroll_rate,BENE_AVG_AGE,BENE_FEML_PCT,BENE_MALE_PCT,BENE_RACE_WHT_PCT,BENE_RACE_BLACK_PCT,BENE_RACE_HSPNC_PCT,BENE_RACE_OTHR_PCT,BENE_DUAL_PCT,BENE_AVG_RISK_SCRE,TOT_MDCR_PYMT_AMT,TOT_MDCR_STDZD_PYMT_AMT,TOT_MDCR_STDZD_RA_PYMT_AMT,TOT_MDCR_PYMT_PC,TOT_MDCR_STDZD_PYMT_PC,TOT_MDCR_STDZD_RA_PYMT_PC,state,Population,#Crimes,Off0,Off1,Off2,Off3,CrimeRatePer100K,heart
2014_ks_johnson,0,84,51,1,ks,73400.0,51092.0,22308.0,0.3039,73.0,0.5752,0.4248,0.9208,0.0268,0.0182,0.0343,0.1008,0.9,4.6627917962E8,4.7610480019E8,5.5382488952E8,9126.27,9318.58,10839.76,ks,11341,1113,36,313,426,338,9813.949,84.59285714285714
2014_mi_muskegon,0,129,74,1,mi,34716.0,20730.0,13986.0,0.4029,68.0,0.5497,0.4503,0.8239,0.136,0.0211,0.019,0.3016,1.01,1.8705442886E8,1.7826605062E8,1.9028042538E8,9023.37,8599.42,9178.99,mi,10826,941,82,348,237,274,8692.038,193.61666666666667
2013_mn_winona,0,57,45,1,mn,8016.0,4720.0,3296.0,0.4112,72.0,0.5409,0.4591,0.9684,0.0053,0.0068,0.0195,0.1924,0.93,3.596942722E7,3.328953545E7,4.004838589E7,7620.64,7052.87,8484.83,mn,28077,431,25,124,157,125,1535.0642,201.48749999999998
2013_mo_boone,0,97,58,1,mo,19830.0,17030.0,2800.0,0.1412,70.0,0.5614,0.4386,0.8977,0.0728,0.0068,0.0228,0.1826,0.9,1.3305579708E8,1.3900343776E8,1.6400418606E8,7813.02,8162.27,9630.31,mo,45679,721,52,242,242,185,1578.4059,185.38333333333335
2013_mo_callaway,0,77,51,1,mo,7406.0,6471.0,935.0,0.1262,70.0,0.5375,0.4625,0.9454,0.0365,0.0049,0.0131,0.1606,0.91,5.344036103E7,5.540469723E7,6.664966296E7,8258.44,8562.0,10299.75,mo,26595,395,28,152,118,97,1485.2416,224.3375
2011_mo_jackson,0,104,66,1,mo,98840.0,65300.0,33540.0,0.3393,70.0,0.5652,0.4348,0.7491,0.2103,0.025,0.0156,0.2308,1.03,6.2878956759E8,6.2302660791E8,6.2425547855E8,9629.24,9540.99,9559.81,mo,91696,2411,185,822,747,657,2629.3403,180.60666666666668
2010_nj_cumberland,0,143,75,1,nj,23038.0,19888.0,3150.0,0.1367,71.0,0.5709,0.4291,0.7146,0.1472,0.1209,0.0173,0.2535,1.15,2.1824228189E8,1.9452117384E8,1.7562259398E8,10973.57,9780.83,8830.58,nj,60724,897,96,341,276,184,1477.1754,280.1923076923077
2014_nj_cumberland,0,101,48,1,nj,25038.0,20769.0,4269.0,0.1705,70.0,0.5661,0.4339,0.7112,0.1441,0.1233,0.0215,0.2238,1.11,2.4491971014E8,2.1286177246E8,2.0066380182E8,11792.56,10249.01,9661.7,nj,28759,893,105,331,271,186,3105.115,275.5692307692308
2011_ny_madison,0,100,47,1,ny,11265.0,8089.0,3176.0,0.2819,72.0,0.5575,0.4425,0.9686,0.0031,0.004,0.0244,0.2214,0.93,5.882770805E7,5.695271675E7,6.393842735E7,7272.56,7040.76,7904.37,ny,11444,508,16,207,139,146,4439.0073,247.8625
2010_ny_orange,0,154,71,1,ny,46613.0,41334.0,5279.0,0.1133,72.0,0.5631,0.4369,0.8443,0.0688,0.0636,0.0233,0.1966,1.07,4.2860037962E8,3.7914268586E8,3.7358164347E8,10369.2,9172.66,9038.12,ny,27426,2745,150,985,945,665,10008.751,233.25
2012_oh_lake,0,203,97,1,oh,42355.0,26137.0,16218.0,0.3829,72.0,0.5579,0.4421,0.9519,0.024,0.0083,0.0158,0.1522,1.02,2.5235869504E8,2.602233067E8,2.7349576267E8,9655.23,9956.13,10463.93,oh,12741,1341,96,399,370,476,10525.077,181.22727272727272
2012_oh_montgomery,0,169,84,1,oh,94240.0,48970.0,45270.0,0.4804,71.0,0.5583,0.4417,0.7941,0.1805,0.0063,0.0192,0.2212,1.1,5.3021215374E8,5.2436925222E8,5.0008614053E8,10827.29,10707.97,10212.09,oh,25317,2997,173,1039,895,890,11837.8955,235.6615384615385
2010_sc_anderson,0,126,74,1,sc,35846.0,27438.0,8408.0,0.2346,70.0,0.5625,0.4375,0.8828,0.104,0.0061,0.0071,0.1934,0.92,2.2934483492E8,2.3045352662E8,2.6057216969E8,8358.66,8399.06,9496.76,sc,146703,1004,75,345,299,285,684.3759,245.6
2013_tx_collin,0,140,77,1,tx,76749.0,56936.0,19813.0,0.2582,72.0,0.5661,0.4339,0.8357,0.0482,0.0441,0.072,0.1173,0.93,5.8382224931E8,5.9750041545E8,6.7630854882E8,10254.01,10494.25,11878.4,tx,62121,1910,133,570,718,489,3074.6448,168.54
2012_va_prince edward,0,119,51,1,va,4001.0,3440.0,561.0,0.1402,70.0,0.5456,0.4544,0.6212,0.3631,0.0049,0.0108,0.2706,0.95,2.690276657E7,2.716566086E7,2.775952754E7,7820.57,7896.99,8069.63,va,18593,151,9,66,39,37,812.1336,249.42999999999998
2014_va_rockingham,0,86,50,1,va,14828.0,12284.0,2544.0,0.1716,73.0,0.5506,0.4494,0.9548,0.0101,0.0085,0.0265,0.1022,0.91,1.0116308237E8,9.724791376E7,1.1380846471E8,8235.35,7916.63,9264.77,va,7477,85,4,17,38,26,1136.8196,159.82222222222222
2014_wa_spokane,0,105,60,1,wa,83832.0,52990.0,30842.0,0.3679,71.0,0.5403,0.4597,0.9338,0.0115,0.0151,0.0396,0.2025,0.94,4.6719040093E8,4.2586636379E8,4.807685134E8,8816.58,8036.73,9072.82,wa,211025,791,83,345,169,194,374.8371,142.19230769230768
2010_wy_laramie,0,45,29,0,wy,13330.0,12329.0,1001.0,0.0751,71.0,0.5438,0.4562,0.889,0.0176,0.0756,0.0178,0.1507,0.89,1.0856108131E8,9.770507269E7,1.1809094838E8,8805.34,7924.82,9578.31,wy,31143,469,30,162,138,139,1505.9564,175.06
2014_az_santa cruz,0,199,69,1,az,7248.0,3327.0,3921.0,0.541,71.0,0.4851,0.5149,0.5777,0.0051,0.395,0.0222,0.2125,0.8,2.081939967E7,2.011414907E7,2.499568317E7,6257.71,6045.73,7512.98,az,11490,1187,75,383,393,336,10330.723,252.39999999999998
2013_ca_alameda,0,122,79,1,ca,185219.0,93205.0,92014.0,0.4968,71.0,0.5429,0.4571,0.4879,0.1629,0.1184,0.2308,0.3372,1.01,1.06596716876E9,7.6465309094E8,7.6118765232E8,11436.8,8203.99,8166.81,ca,10963,3746,348,1421,1275,702,34169.48,258.1333333333333
2012_ca_shasta,0,172,77,1,ca,40711.0,37969.0,2742.0,0.0674,70.0,0.5281,0.4719,0.923,0.0067,0.0324,0.0379,0.2419,0.89,3.4743214153E8,2.8147581247E8,3.3616983722E8,9150.42,7413.31,8853.8,ca,90974,670,59,231,226,154,736.4742,222.41000000000003
2013_il_dupage,0,115,58,1,il,119834.0,109991.0,9843.0,0.0821,73.0,0.5733,0.4267,0.8631,0.0263,0.0435,0.0671,0.1143,0.94,1.05879463488E9,1.01552624116E9,1.13526684383E9,9626.19,9232.81,10321.45,il,37378,31,0,0,0,31,82.936485,129.91428571428574
2012_in_floyd,0,197,82,1,in,12364.0,10334.0,2030.0,0.1642,71.0,0.5693,0.4307,0.9402,0.0405,0.006,0.0133,0.2006,1.01,9.514556756E7,1.0042395091E8,1.0770556509E8,9207.04,9717.82,10422.45,in,36685,430,14,107,180,129,1172.1411,269.0
2012_in_jackson,0,119,61,1,in,7906.0,5653.0,2253.0,0.285,70.0,0.5502,0.4498,0.9775,0.0037,0.0048,0.014,0.2077,0.97,4.479512594E7,4.50581742E7,4.872859657E7,7924.13,7970.67,8619.95,in,21766,445,24,132,155,134,2044.473,211.3875
2013_ky_pulaski,0,80,51,1,ky,15130.0,11201.0,3929.0,0.2597,68.0,0.5298,0.4702,0.9796,0.0108,0.0034,0.0062,0.3376,0.91,9.122357584E7,9.490851972E7,1.1032392833E8,8144.23,8473.22,9849.47,ky,11352,359,11,81,91,176,3162.4385,219.14999999999998
2011_mo_buchanan,0,96,66,1,mo,14927.0,13977.0,950.0,0.0636,72.0,0.5749,0.4251,0.9522,0.0258,0.0129,0.0091,0.1952,1.02,1.4148790341E8,1.3281785447E8,1.3633791363E8,10122.91,9502.6,9754.45,mo,12422,433,37,142,151,103,3485.7512,185.0
2013_mo_jasper,0,105,58,1,mo,19960.0,15631.0,4329.0,0.2169,70.0,0.5572,0.4428,0.9543,0.0113,0.0114,0.023,0.2256,1.04,1.3515088506E8,1.4732351877E8,1.5607746567E8,8646.34,9425.09,9985.12,mo,30132,875,41,287,238,309,2903.8894,83.03636363636365
2011_nd_mckenzie,0,262,52,1,nd,898.0,863.0,35.0,0.039,73.0,0.5458,0.4542,0.9235,0.0,0.0,0.0765,0.1078,0.83,6003357.11,5760436.85,7153913.23,6956.38,6674.9,8289.59,nd,4694,145,8,32,35,70,3089.0498,266.325
2012_oh_clinton,0,187,97,1,oh,7239.0,4629.0,2610.0,0.3605,70.0,0.5472,0.4528,0.9581,0.0227,0.0035,0.0158,0.2502,1.03,4.503542796E7,4.412108223E7,4.616976719E7,9728.98,9531.45,9974.03,oh,2557,324,9,113,99,103,12671.1,235.81250000000003
2012_ok_caddo,0,133,80,1,ok,5392.0,5167.0,225.0,0.0417,71.0,0.5537,0.4463,0.7815,0.0205,0.0234,0.1746,0.2396,0.97,4.866705728E7,4.849354155E7,5.079128832E7,9418.82,9385.24,9829.94,ok,15845,373,11,81,141,140,2354.055,337.90000000000003
2011_pa_berks,0,143,78,1,pa,68189.0,44270.0,23919.0,0.3508,73.0,0.5716,0.4284,0.9053,0.0272,0.053,0.0145,0.1704,1.02,4.4663088921E8,4.2705005825E8,4.3408592234E8,10088.79,9646.49,9805.42,pa,62455,3232,166,960,802,1304,5174.926,162.33076923076922
2012_pa_erie,0,185,80,1,pa,50231.0,26531.0,23700.0,0.4718,71.0,0.556,0.444,0.9248,0.0481,0.0156,0.0116,0.2603,1.05,2.3668237719E8,2.441480469E8,2.4988803E8,8920.97,9202.37,9418.72,pa,4302,1405,96,463,308,538,32659.23,126.53333333333335
2011_pa_philadelphia,0,172,87,1,pa,214614.0,112542.0,102072.0,0.4756,69.0,0.5687,0.4313,0.5028,0.4001,0.0506,0.0465,0.3884,1.19,1.52369519238E9,1.28293178119E9,1.05077906088E9,13538.9,11399.58,9336.77,pa,1530873,459,53,156,132,118,29.982891,210.70666666666668
2014_tx_kaufman,0,84,58,1,tx,15590.0,11105.0,4485.0,0.2877,70.0,0.5434,0.4566,0.8515,0.0888,0.0464,0.0133,0.1818,1.01,1.1793749385E8,1.1648671702E8,1.1881765736E8,10620.22,10489.57,10699.47,tx,6971,689,66,219,271,133,9883.805,303.43636363636364
2013_ut_davis,0,140,58,1,ut,30198.0,19149.0,11049.0,0.3659,72.0,0.5476,0.4524,0.9259,0.009,0.0346,0.0304,0.0712,0.88,1.4983589571E8,1.5514092288E8,1.9144073988E8,7824.74,8101.78,9997.43,ut,5345,1963,85,614,591,673,36725.91,91.0
2012_wa_kitsap,0,68,41,1,wa,39236.0,30954.0,8282.0,0.2111,71.0,0.5357,0.4643,0.8979,0.0154,0.0238,0.0628,0.1624,0.88,2.4025599388E8,2.2387571447E8,2.7138560734E8,7761.71,7232.53,8767.38,wa,23490,932,85,345,270,232,3967.6458,175.99166666666667
2010_al_talladega,0,76,62,1,al,16064.0,12262.0,3802.0,0.2367,68.0,0.5639,0.4361,0.7522,0.2398,0.002,0.006,0.2763,1.01,1.1199928184E8,1.1886142131E8,1.2055085521E8,9133.85,9693.48,9831.26,al,12749,182,16,48,33,85,1427.5629,121.75999999999999
2011_al_talladega,0,94,67,1,al,16781.0,12969.0,3812.0,0.2272,68.0,0.562,0.438,0.7509,0.24,0.0024,0.0066,0.2796,1.01,1.1590624206E8,1.2366693261E8,1.2680593445E8,8937.18,9535.58,9777.62,al,284,6,0,0,0,6,2112.676,115.95
2010_ca_mendocino,0,72,52,1,ca,16533.0,15412.0,1121.0,0.0678,70.0,0.5234,0.4766,0.8878,0.0067,0.0567,0.0488,0.2654,0.82,1.2459273738E8,1.0402833251E8,1.3037191059E8,8084.14,6749.83,8459.12,ca,4888,862,75,296,315,176,17635.025,163.06363636363633
2012_fl_seminole,0,112,52,1,fl,58866.0,38332.0,20534.0,0.3488,73.0,0.5668,0.4332,0.8109,0.0781,0.0774,0.0336,0.153,1.03,4.1807229164E8,4.2090577406E8,4.3015368009E8,10906.61,10980.53,11221.79,fl,33925,8,0,0,0,8,23.58143,225.68571428571428
2014_il_lake,0,129,51,1,il,87335.0,76469.0,10866.0,0.1244,73.0,0.5524,0.4476,0.8419,0.0529,0.0577,0.0475,0.1048,0.94,7.5260972015E8,7.0842144902E8,7.8937356259E8,9842.02,9264.17,10322.79,il,13355,14,0,0,0,14,104.82966,131.16428571428568
2010_ia_clinton,0,125,80,1,ia,9529.0,8396.0,1133.0,0.1189,72.0,0.5548,0.4452,0.9687,0.0187,0.0048,0.0079,0.2002,1.0,6.839406127E7,6.812421431E7,6.949956663E7,8146.03,8113.89,8277.7,ia,26885,406,26,95,118,167,1510.1357,226.53750000000002
2014_ma_suffolk,0,84,61,1,ma,90150.0,67456.0,22694.0,0.2517,70.0,0.5564,0.4436,0.5876,0.2237,0.1109,0.0777,0.4477,1.13,8.4366819466E8,6.4823000336E8,5.8510102336E8,12506.94,9609.67,8673.82,ma,654413,834,106,301,244,183,127.44246,134.14
2014_nc_person,0,93,51,1,nc,8152.0,5216.0,2936.0,0.3602,70.0,0.5575,0.4425,0.7368,0.2395,0.0069,0.0169,0.2717,1.05,4.978751196E7,4.630334568E7,4.594764043E7,9545.15,8877.18,8808.98,nc,8342,410,35,145,142,88,4914.888,262.79
2010_ok_comanche,0,136,64,1,ok,15032.0,14565.0,467.0,0.0311,71.0,0.553,0.447,0.7624,0.1269,0.038,0.0727,0.1614,1.06,1.2212886291E8,1.2738166836E8,1.2707327872E8,8385.09,8745.74,8724.56,ok,96867,493,35,160,157,141,508.94525,345.25384615384615
2010_or_linn,0,87,61,1,or,21122.0,9897.0,11225.0,0.5314,71.0,0.5055,0.4945,0.959,0.0031,0.0165,0.0214,0.1591,0.91,7.298712196E7,6.901406867E7,7.990381601E7,7374.67,6973.23,8073.54,or,50158,815,56,282,237,240,1624.8655,215.17999999999998
2014_pa_berks,0,127,74,1,pa,72892.0,45623.0,27269.0,0.3741,73.0,0.5594,0.4406,0.8887,0.0283,0.0596,0.0235,0.172,1.02,4.5513442394E8,4.389806525E8,4.5177005216E8,9975.99,9621.92,9902.24,pa,5009,3193,177,998,790,1228,63745.26,170.96923076923076
2012_sc_pickens,0,100,64,1,sc,21628.0,15238.0,6390.0,0.2955,70.0,0.5539,0.4461,0.9378,0.0467,0.0059,0.0096,0.1793,0.95,1.3608635373E8,1.3801414773E8,1.5606778826E8,8930.72,9057.24,10242.01,sc,20249,938,67,325,287,259,4632.3276,276.48999999999995
2010_wa_benton,0,76,45,1,wa,23058.0,19500.0,3558.0,0.1543,72.0,0.5472,0.4528,0.9163,0.0076,0.0428,0.0334,0.1673,0.94,1.5380186265E8,1.4643048465E8,1.6477609132E8,7887.28,7509.26,8450.06,wa,5714,1009,75,385,332,217,17658.383,230.46666666666664
2010_wa_franklin,0,72,37,1,wa,6717.0,5648.0,1069.0,0.1591,71.0,0.5195,0.4805,0.7562,0.026,0.1767,0.0411,0.2525,0.94,4.342417252E7,4.163642058E7,4.651692777E7,7688.42,7371.89,8236.0,wa,59781,509,41,173,168,127,851.4411,244.96666666666664
2013_wi_barron,0,65,44,1,wi,10217.0,6624.0,3593.0,0.3517,71.0,0.5488,0.4512,0.9739,0.0027,0.0056,0.0178,0.2959,0.96,5.753538366E7,5.270390644E7,6.086424642E7,8685.9,7956.51,9188.44,wi,29643,180,4,48,46,82,607.226,169.1375
2012_wi_waukesha,0,159,72,1,wi,65426.0,44096.0,21330.0,0.326,73.0,0.5703,0.4297,0.9556,0.01,0.0122,0.0222,0.1201,0.94,3.7607604189E8,3.6990406818E8,4.2435443052E8,8528.57,8388.61,9623.42,wi,33753,715,35,240,168,272,2118.3303,128.18
2013_ar_garland,0,72,61,1,ar,25586.0,20308.0,5278.0,0.2063,72.0,0.5488,0.4512,0.9303,0.0471,0.0101,0.0125,0.1594,0.9,1.6487837721E8,1.7690249584E8,2.1031686512E8,8118.89,8710.98,10356.36,ar,61612,410,52,168,84,106,665.4548,214.06363636363633
2010_ca_alameda,0,179,68,1,ca,165477.0,86012.0,79465.0,0.4802,71.0,0.5512,0.4488,0.4956,0.1714,0.1151,0.2178,0.3663,1.02,9.8439345334E8,7.3560833669E8,6.8574484394E8,11444.84,8552.39,7972.66,ca,214089,3926,388,1506,1298,734,1833.8168,269.2
2013_ca_san bernardino,0,218,159,1,ca,223620.0,90486.0,133134.0,0.5954,69.0,0.5191,0.4809,0.5713,0.0996,0.2522,0.0769,0.375,1.16,1.04775024756E9,8.7738214692E8,7.4365373245E8,11579.14,9696.33,8218.44,ca,214322,6550,670,2521,2116,1243,3056.1492,373.4375
2014_fl_escambia,0,126,61,1,fl,59973.0,43068.0,16905.0,0.2819,71.0,0.5466,0.4534,0.7936,0.1561,0.0181,0.0323,0.1882,1.03,4.0633025846E8,4.3187915556E8,4.3656636534E8,9434.62,10027.84,10136.68,fl,1738,3,0,0,0,3,172.6122,172.2
2011_ma_bristol,0,150,67,1,ma,94233.0,80204.0,14029.0,0.1489,70.0,0.5686,0.4314,0.888,0.0223,0.0644,0.0252,0.3365,1.01,8.3979866281E8,7.4057131741E8,7.3942363504E8,10470.78,9233.6,9219.29,ma,34239,2652,202,1012,710,728,7745.5537,133.08571428571426
2013_mo_lincoln,0,136,71,1,mo,8156.0,5872.0,2284.0,0.28,69.0,0.5296,0.4704,0.9581,0.0213,0.0089,0.0118,0.1998,1.08,6.307739971E7,6.315397951E7,6.12938872E7,10742.06,10755.11,10438.33,mo,1413,576,28,189,221,138,40764.332,143.75
2014_ne_douglas,0,110,64,1,ne,69454.0,51928.0,17526.0,0.2523,71.0,0.5664,0.4336,0.8439,0.0985,0.0294,0.0282,0.1814,0.94,4.5092667297E8,4.4453280249E8,4.8918144541E8,8683.69,8560.56,9420.38,ne,438465,784,77,284,239,184,178.8056,185.41428571428574
2011_ny_wayne,0,97,39,1,ny,17749.0,8001.0,9748.0,0.5492,67.0,0.5178,0.4822,0.9113,0.05,0.0196,0.0191,0.4308,0.99,6.243965049E7,6.256433785E7,6.310078299E7,7803.98,7819.56,7886.61,ny,9189,708,38,270,219,181,7704.8643,122.64444444444445
2013_nc_watauga,0,153,51,1,nc,7704.0,6779.0,925.0,0.1201,72.0,0.5431,0.4569,0.9686,0.0099,0.0046,0.017,0.1601,0.87,5.325447123E7,5.188835672E7,6.589787124E7,7855.8,7654.28,9720.88,nc,32671,438,24,152,139,123,1340.6384,197.44285714285712
2011_oh_scioto,0,93,50,1,oh,14923.0,12186.0,2737.0,0.1834,69.0,0.537,0.463,0.9791,0.0115,0.0028,0.0066,0.3424,1.04,1.4160111818E8,1.3795347119E8,1.3600291162E8,11619.98,11320.65,11160.59,oh,57042,289,18,126,68,77,506.64423,227.875
2012_or_multnomah,0,106,57,1,or,93367.0,36811.0,56556.0,0.6057,69.0,0.5255,0.4745,0.825,0.067,0.0283,0.0797,0.2817,0.97,3.0305231446E8,2.7093939224E8,2.9106672642E8,8232.66,7360.28,7907.06,or,16359,1185,101,434,413,237,7243.7188,195.43333333333334
2013_sc_richland,0,97,57,1,sc,50365.0,40502.0,9863.0,0.1958,71.0,0.5703,0.4297,0.5885,0.3764,0.0134,0.0217,0.1539,0.97,3.5357111592E8,3.687225273E8,3.9912963164E8,8729.72,9103.81,9854.57,sc,248707,900,96,324,262,218,361.8716,218.0583333333333
2012_va_hanover,0,169,74,1,va,15524.0,12244.0,3280.0,0.2113,73.0,0.5724,0.4276,0.885,0.0974,0.0035,0.0141,0.0916,0.9,1.06624172E8,1.0618458752E8,1.3079616946E8,8708.28,8672.38,10682.47,va,26946,338,19,120,87,112,1254.3606,134.70999999999998
2010_va_prince william,0,169,67,1,va,26380.0,22714.0,3666.0,0.139,71.0,0.5592,0.4408,0.7453,0.1392,0.0486,0.0669,0.1299,0.92,1.8416142146E8,1.7186991564E8,1.9067127454E8,8107.84,7566.7,8394.44,va,28046,153,6,58,61,28,545.53235,143.8846153846154
2013_al_mobile,0,90,54,1,al,71666.0,40347.0,31319.0,0.437,70.0,0.5566,0.4434,0.6986,0.2794,0.007,0.0151,0.177,1.01,3.4725791027E8,3.9063614666E8,4.1329950948E8,8606.78,9681.91,10243.62,al,1924,11,0,0,0,11,571.7256,187.1833333333333
2011_az_maricopa,3,565,119,1,az,484174.0,261462.0,222712.0,0.46,72.0,0.5363,0.4637,0.8644,0.0338,0.0684,0.0334,0.0872,0.94,2.49609007308E9,2.35977307219E9,2.68588347661E9,9546.66,9025.3,10272.56,az,76295,1054,73,367,325,289,1381.4797,275.63125
2012_ga_chattooga,0,108,61,1,ga,5157.0,3832.0,1325.0,0.2569,69.0,0.5501,0.4499,0.9248,0.0678,0.0034,0.0039,0.3317,1.04,3.405157086E7,3.607268559E7,3.767806027E7,8886.11,9413.54,9832.48,ga,4529,210,9,39,74,88,4636.785,216.35555555555553
2014_il_macon,0,90,63,1,il,22455.0,18234.0,4221.0,0.188,73.0,0.5481,0.4519,0.882,0.1018,0.0037,0.0126,0.1397,0.99,1.5925444373E8,1.6651526186E8,1.7329229443E8,8733.93,9132.13,9503.8,il,855,9,0,0,0,9,1052.6316,169.51
2012_in_hamilton,0,126,97,1,in,28870.0,22036.0,6834.0,0.2367,73.0,0.5694,0.4306,0.9372,0.0256,0.0079,0.0293,0.1096,0.89,1.8548221792E8,1.8700443781E8,2.1878957296E8,8417.24,8486.32,9928.73,in,81819,721,38,201,247,235,881.21344,94.91818181818181
2010_in_wabash,0,105,54,1,in,7105.0,4470.0,2635.0,0.3709,73.0,0.5785,0.4215,0.9848,0.0031,0.0047,0.0074,0.1946,0.96,3.811867191E7,3.967551095E7,4.381658508E7,8527.67,8875.95,9802.37,in,10666,87,0,17,30,40,815.67596,184.4625
2013_me_hancock,0,129,51,1,me,12396.0,10461.0,1935.0,0.1561,72.0,0.557,0.443,0.9731,0.0028,0.0043,0.0198,0.3048,0.9,9.071478981E7,8.362936959E7,9.827539088E7,8671.71,7994.4,9394.45,me,7853,535,15,136,200,184,6812.6826,173.28333333333333
2010_me_kennebec,0,129,47,1,me,25013.0,20140.0,4873.0,0.1948,69.0,0.5403,0.4597,0.9813,0.0028,0.0046,0.0113,0.4623,0.94,1.5108893807E8,1.4748431617E8,1.5960437233E8,7501.93,7322.96,7924.75,me,5800,1108,34,393,328,353,19103.447,150.47500000000002
2011_md_garrett,0,119,69,1,md,5912.0,5590.0,322.0,0.0545,72.0,0.5415,0.4585,0.9871,0.002,0.0021,0.0088,0.2084,0.91,5.065883541E7,4.298002774E7,5.148410861E7,9062.4,7688.73,9210.04,md,28439,189,13,73,55,48,664.5803,306.04285714285714
2014_ma_dukes,0,87,45,1,ma,3781.0,3702.0,79.0,0.0209,73.0,0.5529,0.4471,0.8806,0.0532,0.0167,0.0494,0.1494,0.84,3.838239904E7,2.989618032E7,3.648534591E7,10368.02,8075.68,9855.58,ma,4331,128,9,30,25,64,2955.4375,184.7
2014_ma_plymouth,0,92,55,1,ma,88067.0,74030.0,14037.0,0.1594,71.0,0.5584,0.4416,0.9049,0.0384,0.0226,0.0342,0.2252,0.98,8.3509803913E8,6.9931258383E8,7.2778103268E8,11280.54,9446.34,9830.89,ma,16200,2630,202,898,617,913,16234.567,134.75
2012_ne_hall,0,71,53,1,ne,8668.0,7700.0,968.0,0.1117,73.0,0.5606,0.4394,0.9364,0.0027,0.0457,0.0152,0.1726,0.94,6.089849077E7,6.290867255E7,7.437396013E7,7908.89,8169.96,9658.96,ne,49583,394,35,138,116,105,794.62714,147.81111111111113
2012_nc_wake,0,161,64,1,nc,98096.0,77601.0,20495.0,0.2089,71.0,0.5762,0.4238,0.769,0.1787,0.0172,0.0351,0.147,0.91,6.2947171224E8,6.3071823301E8,7.5382137266E8,8111.64,8127.71,9714.07,nc,26852,2218,187,907,644,480,8260.092,161.5
2011_pa_york,0,147,80,1,pa,71074.0,47926.0,23148.0,0.3257,73.0,0.5598,0.4402,0.9428,0.0298,0.0152,0.0122,0.1191,0.97,4.4189398111E8,4.1458742926E8,4.4223677139E8,9220.34,8650.57,9227.49,pa,12618,3520,223,1070,1127,1100,27896.654,160.48333333333332
2013_tn_jefferson,0,101,61,1,tn,11664.0,6812.0,4852.0,0.416,70.0,0.5266,0.4734,0.9639,0.0206,0.0053,0.0103,0.2162,0.95,5.480219438E7,6.260115498E7,6.977229923E7,8044.95,9189.83,10242.56,tn,37320,654,32,205,238,179,1752.4116,169.725
2010_tn_mcminn,0,52,29,0,tn,10957.0,8700.0,2257.0,0.206,70.0,0.5522,0.4478,0.9586,0.0322,0.0034,0.0057,0.2679,0.93,6.590171785E7,7.029523321E7,7.850952894E7,7574.91,8079.91,9024.08,tn,32577,653,38,194,223,198,2004.4817,154.35555555555555
2014_wa_stevens,0,154,64,1,wa,10354.0,8810.0,1544.0,0.1491,71.0,0.4896,0.5104,0.9376,0.0019,0.0091,0.0514,0.1663,0.8,6.575389715E7,5.708180907E7,7.430967549E7,7463.55,6479.21,8434.7,wa,1595,248,13,109,43,83,15548.59,175.03333333333336
2011_ca_calaveras,0,143,87,1,ca,10416.0,8841.0,1575.0,0.1512,72.0,0.5154,0.4846,0.9274,0.0043,0.0465,0.0218,0.1267,0.81,6.95883951E7,5.557115974E7,7.10054887E7,7871.1,6285.62,8031.39,ca,3881,362,26,120,136,80,9327.493,147.0111111111111
2014_fl_duval,0,126,64,1,fl,131879.0,90141.0,41738.0,0.3165,71.0,0.5662,0.4338,0.7173,0.2063,0.0365,0.0398,0.2114,1.13,1.06715417253E9,1.06091510785E9,9.8770725733E8,11838.72,11769.51,10957.36,fl,21935,5,0,0,0,5,22.79462,250.43333333333337
2010_ga_bibb,0,133,76,1,ga,25385.0,18963.0,6422.0,0.253,70.0,0.5807,0.4193,0.6065,0.3804,0.0042,0.0089,0.2684,1.11,2.0625830791E8,1.9608021109E8,1.7902301531E8,10876.88,10340.15,9440.65,ga,64444,485,58,198,159,70,752.5914,205.36666666666667
2011_il_macoupin,0,151,61,1,il,9605.0,9416.0,189.0,0.0197,73.0,0.5481,0.4519,0.984,0.0058,0.004,0.0062,0.1715,0.95,8.258764526E7,8.005903525E7,8.636393743E7,8770.99,8502.45,9172.04,il,19586,12,0,0,0,12,61.268253,190.275
2012_ia_pottawattamie,0,98,66,1,ia,16279.0,12631.0,3648.0,0.2241,71.0,0.5601,0.4399,0.9617,0.0072,0.0171,0.014,0.1967,0.93,1.00912438E8,1.007384301E8,1.1482608976E8,7989.27,7975.49,9090.82,ia,27357,569,43,185,191,150,2079.9065,167.89999999999998
2012_ks_ford,0,94,23,0,ks,3480.0,3387.0,93.0,0.0267,73.0,0.5533,0.4467,0.8474,0.013,0.1222,0.0174,0.2084,0.93,2.69907752E7,2.74765822E7,3.186798138E7,7968.93,8112.37,9408.91,ks,28064,373,26,101,126,120,1329.1049,161.92222222222222
